customer_id,country
CUST001590,US
CUST001591,CA
CUST001592,UK
CUST001593,AU
CUST001594,IN
CUST001595,US
CUST001596,CA
CUST001597,UK
CUST001598,AU
CUST001599,IN
CUST001600,US
CUST001601,CA
CUST001602,UK
CUST001603,AU
CUST001604,IN
CUST001605,US
CUST001606,CA
CUST001607,UK
CUST001608,AU
CUST001609,IN
CUST001610,US
CUST001611,CA
CUST001612,UK
CUST001613,AU
CUST001614,IN
CUST001615,US
CUST001616,CA
CUST001617,UK
CUST001618,AU
CUST001619,IN
CUST001620,US
CUST001621,CA
CUST001622,UK
CUST001623,AU
CUST001624,IN
CUST001625,US
CUST001626,CA
CUST001627,UK
CUST001628,AU
CUST001629,IN
CUST001630,US
CUST001631,CA
CUST001632,UK
CUST001633,AU
CUST001634,IN
CUST001635,US
CUST001636,CA
CUST001637,UK
CUST001638,AU
CUST001639,IN
CUST001640,US
CUST001641,CA
CUST001642,UK
CUST001643,AU
CUST001644,IN
CUST001645,US
CUST001646,CA
CUST001647,UK
CUST001648,AU
CUST001649,IN
CUST001650,US
CUST001651,CA
CUST001652,UK
CUST001653,AU
CUST001654,IN
CUST001655,US
CUST001656,CA
CUST001657,UK
CUST001658,AU
CUST001659,IN
CUST001660,US
CUST001661,CA
CUST001662,UK
CUST001663,AU
CUST001664,IN
CUST001665,US
CUST001666,CA
CUST001667,UK
CUST001668,AU
CUST001669,IN
CUST001670,US
CUST001671,CA
CUST001672,UK
CUST001673,AU
CUST001674,IN
CUST001675,US
CUST001676,CA
CUST001677,UK
CUST001678,AU
CUST001679,IN
CUST001680,US
CUST001681,CA
CUST001682,UK
CUST001683,AU
CUST001684,IN
CUST001685,US
CUST001686,CA
CUST001687,UK
CUST001688,AU
CUST001689,IN
CUST001690,US
CUST001691,CA
CUST001692,UK
CUST001693,AU
CUST001694,IN
CUST001695,US
CUST001696,CA
CUST001697,UK
CUST001698,AU
CUST001699,IN
CUST001700,US
CUST001701,CA
CUST001702,UK
CUST001703,AU
CUST001704,IN
CUST001705,US
CUST001706,CA
CUST001707,UK
CUST001708,AU
CUST001709,IN
CUST001710,US
CUST001711,CA
CUST001712,UK
CUST001713,AU
CUST001714,IN
CUST001715,US
CUST001716,CA
CUST001717,UK
CUST001718,AU
CUST001719,IN
CUST001720,US
CUST001721,CA
CUST001722,UK
CUST001723,AU
CUST001724,IN
CUST001725,US
CUST001726,CA
CUST001727,UK
CUST001728,AU
CUST001729,IN
CUST001730,US
CUST001731,CA
CUST001732,UK
CUST001733,AU
CUST001734,IN
CUST001735,US
CUST001736,CA
CUST001737,UK
CUST001738,AU
CUST001739,IN
CUST001740,US
CUST001741,CA
CUST001742,UK
CUST001743,AU
CUST001744,IN
CUST001745,US
CUST001746,CA
CUST001747,UK
CUST001748,AU
CUST001749,IN
CUST001750,US
CUST001751,CA
CUST001752,UK
CUST001753,AU
CUST001754,IN
CUST001755,US
CUST001756,CA
CUST001757,UK
CUST001758,AU
CUST001759,IN
CUST001760,US
CUST001761,CA
CUST001762,UK
CUST001763,AU
CUST001764,IN
CUST001765,US
CUST001766,CA
CUST001767,UK
CUST001768,AU
CUST001769,IN
CUST001770,US
CUST001771,CA
CUST001772,UK
CUST001773,AU
CUST001774,IN
CUST001775,US
CUST001776,CA
CUST001777,UK
CUST001778,AU
CUST001779,IN
CUST001780,US
CUST001781,CA
CUST001782,UK
CUST001783,AU
CUST001784,IN
CUST001785,US
CUST001786,CA
CUST001787,UK
CUST001788,AU
CUST001789,IN
CUST001790,US
CUST001791,CA
CUST001792,UK
CUST001793,AU
CUST001794,IN
CUST001795,US
CUST001796,CA
CUST001797,UK
CUST001798,AU
CUST001799,IN
CUST001800,US
CUST001801,CA
CUST001802,UK
CUST001803,AU
CUST001804,IN
CUST001805,US
CUST001806,CA
CUST001807,UK
CUST001808,AU
CUST001809,IN
CUST001810,US
CUST001811,CA
CUST001812,UK
CUST001813,AU
CUST001814,IN
CUST001815,US
CUST001816,CA
CUST001817,UK
CUST001818,AU
CUST001819,IN
CUST001820,US
CUST001821,CA
CUST001822,UK
CUST001823,AU
CUST001824,IN
CUST001825,US
CUST001826,CA
CUST001827,UK
CUST001828,AU
CUST001829,IN
CUST001830,US
CUST001831,CA
CUST001832,UK
CUST001833,AU
CUST001834,IN
CUST001835,US
CUST001836,CA
CUST001837,UK
CUST001838,AU
CUST001839,IN
CUST001840,US
CUST001841,CA
CUST001842,UK
CUST001843,AU
CUST001844,IN
CUST001845,US
CUST001846,CA
CUST001847,UK
CUST001848,AU
CUST001849,IN
CUST001850,US
CUST001851,CA
CUST001852,UK
CUST001853,AU
CUST001854,IN
CUST001855,US
CUST001856,CA
CUST001857,UK
CUST001858,AU
CUST001859,IN
CUST001860,US
CUST001861,CA
CUST001862,UK
CUST001863,AU
CUST001864,IN
CUST001865,US
CUST001866,CA
CUST001867,UK
CUST001868,AU
CUST001869,IN
CUST001870,US
CUST001871,CA
CUST001872,UK
CUST001873,AU
CUST001874,IN
CUST001875,US
CUST001876,CA
CUST001877,UK
CUST001878,AU
CUST001879,IN
CUST001880,US
CUST001881,CA
CUST001882,UK
CUST001883,AU
CUST001884,IN
CUST001885,US
CUST001886,CA
CUST001887,UK
CUST001888,AU
CUST001889,IN
CUST001890,US
CUST001891,CA
CUST001892,UK
CUST001893,AU
CUST001894,IN
CUST001895,US
CUST001896,CA
CUST001897,UK
CUST001898,AU
CUST001899,IN
CUST001900,US
CUST001901,CA
CUST001902,UK
CUST001903,AU
CUST001904,IN
CUST001905,US
CUST001906,CA
CUST001907,UK
CUST001908,AU
CUST001909,IN
CUST001910,US
CUST001911,CA
CUST001912,UK
CUST001913,AU
CUST001914,IN
CUST001915,US
CUST001916,CA
CUST001917,UK
CUST001918,AU
CUST001919,IN
CUST001920,US
CUST001921,CA
CUST001922,UK
CUST001923,AU
CUST001924,IN
CUST001925,US
CUST001926,CA
CUST001927,UK
CUST001928,AU
CUST001929,IN
CUST001930,US
CUST001931,CA
CUST001932,UK
CUST001933,AU
CUST001934,IN
CUST001935,US
CUST001936,CA
CUST001937,UK
CUST001938,AU
CUST001939,IN
CUST001940,US
CUST001941,CA
CUST001942,UK
CUST001943,AU
CUST001944,IN
CUST001945,US
CUST001946,CA
CUST001947,UK
CUST001948,AU
CUST001949,IN
CUST001950,US
CUST001951,CA
CUST001952,UK
CUST001953,AU
CUST001954,IN
CUST001955,US
CUST001956,CA
CUST001957,UK
CUST001958,AU
CUST001959,IN
CUST001960,US
CUST001961,CA
CUST001962,UK
CUST001963,AU
CUST001964,IN
CUST001965,US
CUST001966,CA
CUST001967,UK
CUST001968,AU
CUST001969,IN
CUST001970,US
CUST001971,CA
CUST001972,UK
CUST001973,AU
CUST001974,IN
CUST001975,US
CUST001976,CA
CUST001977,UK
CUST001978,AU
CUST001979,IN
CUST001980,US
CUST001981,CA
CUST001982,UK
CUST001983,AU
CUST001984,IN
CUST001985,US
CUST001986,CA
CUST001987,UK
CUST001988,AU
CUST001989,IN
CUST001990,US
CUST001991,CA
CUST001992,UK
CUST001993,AU
CUST001994,IN
CUST001995,US
CUST001996,CA
CUST001997,UK
CUST001998,AU
CUST001999,IN
CUST002000,US
CUST002001,CA
CUST002002,UK
CUST002003,AU
CUST002004,IN
CUST002005,US
CUST002006,CA
CUST002007,UK
CUST002008,AU
CUST002009,IN
CUST002010,US
CUST002011,CA
CUST002012,UK
CUST002013,AU
CUST002014,IN
CUST002015,US
CUST002016,CA
CUST002017,UK
CUST002018,AU
CUST002019,IN
CUST002020,US
CUST002021,CA
CUST002022,UK
CUST002023,AU
CUST002024,IN
CUST002025,US
CUST002026,CA
CUST002027,UK
CUST002028,AU
CUST002029,IN
CUST002030,US
CUST002031,CA
CUST002032,UK
CUST002033,AU
CUST002034,IN
CUST002035,US
CUST002036,CA
CUST002037,UK
CUST002038,AU
CUST002039,IN
CUST002040,US
CUST002041,CA
CUST002042,UK
CUST002043,AU
CUST002044,IN
CUST002045,US
CUST002046,CA
CUST002047,UK
CUST002048,AU
CUST002049,IN
CUST002050,US
CUST002051,CA
CUST002052,UK
CUST002053,AU
CUST002054,IN
CUST002055,US
CUST002056,CA
CUST002057,UK
CUST002058,AU
CUST002059,IN
CUST002060,US
CUST002061,CA
CUST002062,UK
CUST002063,AU
CUST002064,IN
CUST002065,US
CUST002066,CA
CUST002067,UK
CUST002068,AU
CUST002069,IN
CUST002070,US
CUST002071,CA
CUST002072,UK
CUST002073,AU
CUST002074,IN
CUST002075,US
CUST002076,CA
CUST002077,UK
CUST002078,AU
CUST002079,IN
CUST002080,US
CUST002081,CA
CUST002082,UK
CUST002083,AU
CUST002084,IN
CUST002085,US
CUST002086,CA
CUST002087,UK
CUST002088,AU
CUST002089,IN
CUST002090,US
CUST002091,CA
CUST002092,UK
CUST002093,AU
CUST002094,IN
CUST002095,US
CUST002096,CA
CUST002097,UK
CUST002098,AU
CUST002099,IN
CUST002100,US
CUST002101,CA
CUST002102,UK
CUST002103,AU
CUST002104,IN
CUST002105,US
CUST002106,CA
CUST002107,UK
CUST002108,AU
CUST002109,IN
CUST002110,US
CUST002111,CA
CUST002112,UK
CUST002113,AU
CUST002114,IN
CUST002115,US
CUST002116,CA
CUST002117,UK
CUST002118,AU
CUST002119,IN
CUST002120,US
CUST002121,CA
CUST002122,UK
CUST002123,AU
CUST002124,IN
CUST002125,US
CUST002126,CA
CUST002127,UK
CUST002128,AU
CUST002129,IN
CUST002130,US
CUST002131,CA
CUST002132,UK
CUST002133,AU
CUST002134,IN
CUST002135,US
CUST002136,CA
CUST002137,UK
CUST002138,AU
CUST002139,IN
CUST002140,US
CUST002141,CA
CUST002142,UK
CUST002143,AU
CUST002144,IN
CUST002145,US
CUST002146,CA
CUST002147,UK
CUST002148,AU
CUST002149,IN
CUST002150,US
CUST002151,CA
CUST002152,UK
CUST002153,AU
CUST002154,IN
CUST002155,US
CUST002156,CA
CUST002157,UK
CUST002158,AU
CUST002159,IN
CUST002160,US
CUST002161,CA
CUST002162,UK
CUST002163,AU
CUST002164,IN
CUST002165,US
CUST002166,CA
CUST002167,UK
CUST002168,AU
CUST002169,IN
CUST002170,US
CUST002171,CA
CUST002172,UK
CUST002173,AU
CUST002174,IN
CUST002175,US
CUST002176,CA
CUST002177,UK
CUST002178,AU
CUST002179,IN
CUST002180,US
CUST002181,CA
CUST002182,UK
CUST002183,AU
CUST002184,IN
CUST002185,US
CUST002186,CA
CUST002187,UK
CUST002188,AU
CUST002189,IN
CUST002190,US
CUST002191,CA
CUST002192,UK
CUST002193,AU
CUST002194,IN
CUST002195,US
CUST002196,CA
CUST002197,UK
CUST002198,AU
CUST002199,IN
CUST002200,US
CUST002201,CA
CUST002202,UK
CUST002203,AU
CUST002204,IN
CUST002205,US
CUST002206,CA
CUST002207,UK
CUST002208,AU
CUST002209,IN
CUST002210,US
CUST002211,CA
CUST002212,UK
CUST002213,AU
CUST002214,IN
CUST002215,US
CUST002216,CA
CUST002217,UK
CUST002218,AU
CUST002219,IN
CUST002220,US
CUST002221,CA
CUST002222,UK
CUST002223,AU
CUST002224,IN
CUST002225,US
CUST002226,CA
CUST002227,UK
CUST002228,AU
CUST002229,IN
CUST002230,US
CUST002231,CA
CUST002232,UK
CUST002233,AU
CUST002234,IN
CUST002235,US
CUST002236,CA
CUST002237,UK
CUST002238,AU
CUST002239,IN
CUST002240,US
CUST002241,CA
CUST002242,UK
CUST002243,AU
CUST002244,IN
CUST002245,US
CUST002246,CA
CUST002247,UK
CUST002248,AU
CUST002249,IN
CUST002250,US
CUST002251,CA
CUST002252,UK
CUST002253,AU
CUST002254,IN
CUST002255,US
CUST002256,CA
CUST002257,UK
CUST002258,AU
CUST002259,IN
CUST002260,US
CUST002261,CA
CUST002262,UK
CUST002263,AU
CUST002264,IN
CUST002265,US
CUST002266,CA
CUST002267,UK
CUST002268,AU
CUST002269,IN
CUST002270,US
CUST002271,CA
CUST002272,UK
CUST002273,AU
CUST002274,IN
CUST002275,US
CUST002276,CA
CUST002277,UK
CUST002278,AU
CUST002279,IN
CUST002280,US
CUST002281,CA
CUST002282,UK
CUST002283,AU
CUST002284,IN
CUST002285,US
CUST002286,CA
CUST002287,UK
CUST002288,AU
CUST002289,IN
CUST002290,US
CUST002291,CA
CUST002292,UK
CUST002293,AU
CUST002294,IN
CUST002295,US
CUST002296,CA
CUST002297,UK
CUST002298,AU
CUST002299,IN
CUST002300,US
CUST002301,CA
CUST002302,UK
CUST002303,AU
CUST002304,IN
CUST002305,US
CUST002306,CA
CUST002307,UK
CUST002308,AU
CUST002309,IN
CUST002310,US
CUST002311,CA
CUST002312,UK
CUST002313,AU
CUST002314,IN
CUST002315,US
CUST002316,CA
CUST002317,UK
CUST002318,AU
CUST002319,IN
CUST002320,US
CUST002321,CA
CUST002322,UK
CUST002323,AU
CUST002324,IN
CUST002325,US
CUST002326,CA
CUST002327,UK
CUST002328,AU
CUST002329,IN
CUST002330,US
CUST002331,CA
CUST002332,UK
CUST002333,AU
CUST002334,IN
CUST002335,US
CUST002336,CA
CUST002337,UK
CUST002338,AU
CUST002339,IN
CUST002340,US
CUST002341,CA
CUST002342,UK
CUST002343,AU
CUST002344,IN
CUST002345,US
CUST002346,CA
CUST002347,UK
CUST002348,AU
CUST002349,IN
CUST002350,US
CUST002351,CA
CUST002352,UK
CUST002353,AU
CUST002354,IN
CUST002355,US
CUST002356,CA
CUST002357,UK
CUST002358,AU
CUST002359,IN
CUST002360,US
CUST002361,CA
CUST002362,UK
CUST002363,AU
CUST002364,IN
CUST002365,US
CUST002366,CA
CUST002367,UK
CUST002368,AU
CUST002369,IN
CUST002370,US
CUST002371,CA
CUST002372,UK
CUST002373,AU
CUST002374,IN
CUST002375,US
CUST002376,CA
CUST002377,UK
CUST002378,AU
CUST002379,IN
CUST002380,US
CUST002381,CA
CUST002382,UK
CUST002383,AU
CUST002384,IN
CUST002385,US
CUST002386,CA
CUST002387,UK
CUST002388,AU
CUST002389,IN
CUST002390,US
CUST002391,CA
CUST002392,UK
CUST002393,AU
CUST002394,IN
CUST002395,US
CUST002396,CA
CUST002397,UK
CUST002398,AU
CUST002399,IN
CUST002400,US
CUST002401,CA
CUST002402,UK
CUST002403,AU
CUST002404,IN
CUST002405,US
CUST002406,CA
CUST002407,UK
CUST002408,AU
CUST002409,IN
CUST002410,US
CUST002411,CA
CUST002412,UK
CUST002413,AU
CUST002414,IN
CUST002415,US
CUST002416,CA
CUST002417,UK
CUST002418,AU
CUST002419,IN
CUST002420,US
CUST002421,CA
CUST002422,UK
CUST002423,AU
CUST002424,IN
CUST002425,US
CUST002426,CA
CUST002427,UK
CUST002428,AU
CUST002429,IN
CUST002430,US
CUST002431,CA
CUST002432,UK
CUST002433,AU
CUST002434,IN
CUST002435,US
CUST002436,CA
CUST002437,UK
CUST002438,AU
CUST002439,IN
CUST002440,US
CUST002441,CA
CUST002442,UK
CUST002443,AU
CUST002444,IN
CUST002445,US
CUST002446,CA
CUST002447,UK
CUST002448,AU
CUST002449,IN
CUST002450,US
CUST002451,CA
CUST002452,UK
CUST002453,AU
CUST002454,IN
CUST002455,US
CUST002456,CA
CUST002457,UK
CUST002458,AU
CUST002459,IN
CUST002460,US
CUST002461,CA
CUST002462,UK
CUST002463,AU
CUST002464,IN
CUST002465,US
CUST002466,CA
CUST002467,UK
CUST002468,AU
CUST002469,IN
CUST002470,US
CUST002471,CA
CUST002472,UK
CUST002473,AU
CUST002474,IN
CUST002475,US
CUST002476,CA
CUST002477,UK
CUST002478,AU
CUST002479,IN
CUST002480,US
CUST002481,CA
CUST002482,UK
CUST002483,AU
CUST002484,IN
CUST002485,US
CUST002486,CA
CUST002487,UK
CUST002488,AU
CUST002489,IN
CUST002490,US
CUST002491,CA
CUST002492,UK
CUST002493,AU
CUST002494,IN
CUST002495,US
CUST002496,CA
CUST002497,UK
CUST002498,AU
CUST002499,IN
CUST002500,US
CUST002501,CA
CUST002502,UK
CUST002503,AU
CUST002504,IN
CUST002505,US
CUST002506,CA
CUST002507,UK
CUST002508,AU
CUST002509,IN
CUST002510,US
CUST002511,CA
CUST002512,UK
CUST002513,AU
CUST002514,IN
CUST002515,US
CUST002516,CA
CUST002517,UK
CUST002518,AU
CUST002519,IN
CUST002520,US
CUST002521,CA
CUST002522,UK
CUST002523,AU
CUST002524,IN
CUST002525,US
CUST002526,CA
CUST002527,UK
CUST002528,AU
CUST002529,IN
CUST002530,US
CUST002531,CA
CUST002532,UK
CUST002533,AU
CUST002534,IN
CUST002535,US
CUST002536,CA
CUST002537,UK
CUST002538,AU
CUST002539,IN
CUST002540,US
CUST002541,CA
CUST002542,UK
CUST002543,AU
CUST002544,IN
CUST002545,US
CUST002546,CA
CUST002547,UK
CUST002548,AU
CUST002549,IN
CUST002550,US
CUST002551,CA
CUST002552,UK
CUST002553,AU
CUST002554,IN
CUST002555,US
CUST002556,CA
CUST002557,UK
CUST002558,AU
CUST002559,IN
CUST002560,US
CUST002561,CA
CUST002562,UK
CUST002563,AU
CUST002564,IN
CUST002565,US
CUST002566,CA
CUST002567,UK
CUST002568,AU
CUST002569,IN
CUST002570,US
CUST002571,CA
CUST002572,UK
CUST002573,AU
CUST002574,IN
CUST002575,US
CUST002576,CA
CUST002577,UK
CUST002578,AU
CUST002579,IN
CUST002580,US
CUST002581,CA
CUST002582,UK
CUST002583,AU
CUST002584,IN
CUST002585,US
CUST002586,CA
CUST002587,UK
CUST002588,AU
CUST002589,IN
CUST002590,US
CUST002591,CA
CUST002592,UK
CUST002593,AU
CUST002594,IN
CUST002595,US
CUST002596,CA
CUST002597,UK
CUST002598,AU
CUST002599,IN
CUST002600,US
CUST002601,CA
CUST002602,UK
CUST002603,AU
CUST002604,IN
CUST002605,US
CUST002606,CA
CUST002607,UK
CUST002608,AU
CUST002609,IN
CUST002610,US
CUST002611,CA
CUST002612,UK
CUST002613,AU
CUST002614,IN
CUST002615,US
CUST002616,CA
CUST002617,UK
CUST002618,AU
CUST002619,IN
CUST002620,US
CUST002621,CA
CUST002622,UK
CUST002623,AU
CUST002624,IN
CUST002625,US
CUST002626,CA
CUST002627,UK
CUST002628,AU
CUST002629,IN
CUST002630,US
CUST002631,CA
CUST002632,UK
CUST002633,AU
CUST002634,IN
CUST002635,US
CUST002636,CA
CUST002637,UK
CUST002638,AU
CUST002639,IN
CUST002640,US
CUST002641,CA
CUST002642,UK
CUST002643,AU
CUST002644,IN
CUST002645,US
CUST002646,CA
CUST002647,UK
CUST002648,AU
CUST002649,IN
CUST002650,US
CUST002651,CA
CUST002652,UK
CUST002653,AU
CUST002654,IN
CUST002655,US
CUST002656,CA
CUST002657,UK
CUST002658,AU
CUST002659,IN
CUST002660,US
CUST002661,CA
CUST002662,UK
CUST002663,AU
CUST002664,IN
CUST002665,US
CUST002666,CA
CUST002667,UK
CUST002668,AU
CUST002669,IN
CUST002670,US
CUST002671,CA
CUST002672,UK
CUST002673,AU
CUST002674,IN
CUST002675,US
CUST002676,CA
CUST002677,UK
CUST002678,AU
CUST002679,IN
CUST002680,US
CUST002681,CA
CUST002682,UK
CUST002683,AU
CUST002684,IN
CUST002685,US
CUST002686,CA
CUST002687,UK
CUST002688,AU
CUST002689,IN
CUST002690,US
CUST002691,CA
CUST002692,UK
CUST002693,AU
CUST002694,IN
CUST002695,US
CUST002696,CA
CUST002697,UK
CUST002698,AU
CUST002699,IN
CUST002700,US
CUST002701,CA
CUST002702,UK
CUST002703,AU
CUST002704,IN
CUST002705,US
CUST002706,CA
CUST002707,UK
CUST002708,AU
CUST002709,IN
CUST002710,US
CUST002711,CA
CUST002712,UK
CUST002713,AU
CUST002714,IN
CUST002715,US
CUST002716,CA
CUST002717,UK
CUST002718,AU
CUST002719,IN
CUST002720,US
CUST002721,CA
CUST002722,UK
CUST002723,AU
CUST002724,IN
CUST002725,US
CUST002726,CA
CUST002727,UK
CUST002728,AU
CUST002729,IN
CUST002730,US
CUST002731,CA
CUST002732,UK
CUST002733,AU
CUST002734,IN
CUST002735,US
CUST002736,CA
CUST002737,UK
CUST002738,AU
CUST002739,IN
CUST002740,US
CUST002741,CA
CUST002742,UK
CUST002743,AU
CUST002744,IN
CUST002745,US
CUST002746,CA
CUST002747,UK
CUST002748,AU
CUST002749,IN
CUST002750,US
CUST002751,CA
CUST002752,UK
CUST002753,AU
CUST002754,IN
CUST002755,US
CUST002756,CA
CUST002757,UK
CUST002758,AU
CUST002759,IN
CUST002760,US
CUST002761,CA
CUST002762,UK
CUST002763,AU
CUST002764,IN
CUST002765,US
CUST002766,CA
CUST002767,UK
CUST002768,AU
CUST002769,IN
CUST002770,US
CUST002771,CA
CUST002772,UK
CUST002773,AU
CUST002774,IN
CUST002775,US
CUST002776,CA
CUST002777,UK
CUST002778,AU
CUST002779,IN
CUST002780,US
CUST002781,CA
CUST002782,UK
CUST002783,AU
CUST002784,IN
CUST002785,US
CUST002786,CA
CUST002787,UK
CUST002788,AU
CUST002789,IN
CUST002790,US
CUST002791,CA
CUST002792,UK
CUST002793,AU
CUST002794,IN
CUST002795,US
CUST002796,CA
CUST002797,UK
CUST002798,AU
CUST002799,IN
CUST002800,US
CUST002801,CA
CUST002802,UK
CUST002803,AU
CUST002804,IN
CUST002805,US
CUST002806,CA
CUST002807,UK
CUST002808,AU
CUST002809,IN
CUST002810,US
CUST002811,CA
CUST002812,UK
CUST002813,AU
CUST002814,IN
CUST002815,US
CUST002816,CA
CUST002817,UK
CUST002818,AU
CUST002819,IN
CUST002820,US
CUST002821,CA
CUST002822,UK
CUST002823,AU
CUST002824,IN
CUST002825,US
CUST002826,CA
CUST002827,UK
CUST002828,AU
CUST002829,IN
CUST002830,US
CUST002831,CA
CUST002832,UK
CUST002833,AU
CUST002834,IN
CUST002835,US
CUST002836,CA
CUST002837,UK
CUST002838,AU
CUST002839,IN
CUST002840,US
CUST002841,CA
CUST002842,UK
CUST002843,AU
CUST002844,IN
CUST002845,US
CUST002846,CA
CUST002847,UK
CUST002848,AU
CUST002849,IN
CUST002850,US
CUST002851,CA
CUST002852,UK
CUST002853,AU
CUST002854,IN
CUST002855,US
CUST002856,CA
CUST002857,UK
CUST002858,AU
CUST002859,IN
CUST002860,US
CUST002861,CA
CUST002862,UK
CUST002863,AU
CUST002864,IN
CUST002865,US
CUST002866,CA
CUST002867,UK
CUST002868,AU
CUST002869,IN
CUST002870,US
CUST002871,CA
CUST002872,UK
CUST002873,AU
CUST002874,IN
CUST002875,US
CUST002876,CA
CUST002877,UK
CUST002878,AU
CUST002879,IN
CUST002880,US
CUST002881,CA
CUST002882,UK
CUST002883,AU
CUST002884,IN
CUST002885,US
CUST002886,CA
CUST002887,UK
CUST002888,AU
CUST002889,IN
CUST002890,US
CUST002891,CA
CUST002892,UK
CUST002893,AU
CUST002894,IN
CUST002895,US
CUST002896,CA
CUST002897,UK
CUST002898,AU
CUST002899,IN
CUST002900,US
CUST002901,CA
CUST002902,UK
CUST002903,AU
CUST002904,IN
CUST002905,US
CUST002906,CA
CUST002907,UK
CUST002908,AU
CUST002909,IN
CUST002910,US
CUST002911,CA
CUST002912,UK
CUST002913,AU
CUST002914,IN
CUST002915,US
CUST002916,CA
CUST002917,UK
CUST002918,AU
CUST002919,IN
CUST002920,US
CUST002921,CA
CUST002922,UK
CUST002923,AU
CUST002924,IN
CUST002925,US
CUST002926,CA
CUST002927,UK
CUST002928,AU
CUST002929,IN
CUST002930,US
CUST002931,CA
CUST002932,UK
CUST002933,AU
CUST002934,IN
CUST002935,US
CUST002936,CA
CUST002937,UK
CUST002938,AU
CUST002939,IN
CUST002940,US
CUST002941,CA
CUST002942,UK
CUST002943,AU
CUST002944,IN
CUST002945,US
CUST002946,CA
CUST002947,UK
CUST002948,AU
CUST002949,IN
CUST002950,US
CUST002951,CA
CUST002952,UK
CUST002953,AU
CUST002954,IN
CUST002955,US
CUST002956,CA
CUST002957,UK
CUST002958,AU
CUST002959,IN
CUST002960,US
CUST002961,CA
CUST002962,UK
CUST002963,AU
CUST002964,IN
CUST002965,US
CUST002966,CA
CUST002967,UK
CUST002968,AU
CUST002969,IN
CUST002970,US
CUST002971,CA
CUST002972,UK
CUST002973,AU
CUST002974,IN
CUST002975,US
CUST002976,CA
CUST002977,UK
CUST002978,AU
CUST002979,IN
CUST002980,US
CUST002981,CA
CUST002982,UK
CUST002983,AU
CUST002984,IN
CUST002985,US
CUST002986,CA
CUST002987,UK
CUST002988,AU
CUST002989,IN
CUST002990,US
CUST002991,CA
CUST002992,UK
CUST002993,AU
CUST002994,IN
CUST002995,US
CUST002996,CA
CUST002997,UK
CUST002998,AU
CUST002999,IN
CUST003000,US
CUST003001,CA
CUST003002,UK
CUST003003,AU
CUST003004,IN
CUST003005,US
CUST003006,CA
CUST003007,UK
CUST003008,AU
CUST003009,IN
CUST003010,US
CUST003011,CA
CUST003012,UK
CUST003013,AU
CUST003014,IN
CUST003015,US
CUST003016,CA
CUST003017,UK
CUST003018,AU
CUST003019,IN
CUST003020,US
CUST003021,CA
CUST003022,UK
CUST003023,AU
CUST003024,IN
CUST003025,US
CUST003026,CA
CUST003027,UK
CUST003028,AU
CUST003029,IN
CUST003030,US
CUST003031,CA
CUST003032,UK
CUST003033,AU
CUST003034,IN
CUST003035,US
CUST003036,CA
CUST003037,UK
CUST003038,AU
CUST003039,IN
CUST003040,US
CUST003041,CA
CUST003042,UK
CUST003043,AU
CUST003044,IN
CUST003045,US
CUST003046,CA
CUST003047,UK
CUST003048,AU
CUST003049,IN
CUST003050,US
CUST003051,CA
CUST003052,UK
CUST003053,AU
CUST003054,IN
CUST003055,US
CUST003056,CA
CUST003057,UK
CUST003058,AU
CUST003059,IN
CUST003060,US
CUST003061,CA
CUST003062,UK
CUST003063,AU
CUST003064,IN
CUST003065,US
CUST003066,CA
CUST003067,UK
CUST003068,AU
CUST003069,IN
CUST003070,US
CUST003071,CA
CUST003072,UK
CUST003073,AU
CUST003074,IN
CUST003075,US
CUST003076,CA
CUST003077,UK
CUST003078,AU
CUST003079,IN
CUST003080,US
CUST003081,CA
CUST003082,UK
CUST003083,AU
CUST003084,IN
CUST003085,US
CUST003086,CA
CUST003087,UK
CUST003088,AU
CUST003089,IN
CUST003090,US
CUST003091,CA
CUST003092,UK
CUST003093,AU
CUST003094,IN
CUST003095,US
CUST003096,CA
CUST003097,UK
CUST003098,AU
CUST003099,IN
CUST003100,US
CUST003101,CA
CUST003102,UK
CUST003103,AU
CUST003104,IN
CUST003105,US
CUST003106,CA
CUST003107,UK
CUST003108,AU
CUST003109,IN
CUST003110,US
CUST003111,CA
CUST003112,UK
CUST003113,AU
CUST003114,IN
CUST003115,US
CUST003116,CA
CUST003117,UK
CUST003118,AU
CUST003119,IN
CUST003120,US
CUST003121,CA
CUST003122,UK
CUST003123,AU
CUST003124,IN
CUST003125,US
CUST003126,CA
CUST003127,UK
CUST003128,AU
CUST003129,IN
CUST003130,US
CUST003131,CA
CUST003132,UK
CUST003133,AU
CUST003134,IN
CUST003135,US
CUST003136,CA
CUST003137,UK
CUST003138,AU
CUST003139,IN
CUST003140,US
CUST003141,CA
CUST003142,UK
CUST003143,AU
CUST003144,IN
CUST003145,US
CUST003146,CA
CUST003147,UK
CUST003148,AU
CUST003149,IN
CUST003150,US
CUST003151,CA
CUST003152,UK
CUST003153,AU
CUST003154,IN
CUST003155,US
CUST003156,CA
CUST003157,UK
CUST003158,AU
CUST003159,IN
CUST003160,US
CUST003161,CA
CUST003162,UK
CUST003163,AU
CUST003164,IN
CUST003165,US
CUST003166,CA
CUST003167,UK
CUST003168,AU
CUST003169,IN
CUST003170,US
CUST003171,CA
CUST003172,UK
CUST003173,AU
CUST003174,IN
CUST003175,US
CUST003176,CA
CUST003177,UK
CUST003178,AU
CUST003179,IN
